business_name,address,phone,category,neighborhood,google_maps_url,website_url,quality_score,platform,registrar,est_monthly_cost,pain_points,priority_rank,outreach_doc_ready,place_id,rating,user_ratings_total,domain_suggestions
Foothills Facial Plastic Surgery: Dr. Jerold Olson,"6340 N Campbell Ave #256, Tucson, AZ 85718, USA",+1 520-200-2218,spa,catalina-foothills,https://maps.google.com/?q=Foothills%20Facial%20Plastic%20Surgery%3A%20Dr.%20Jerold%20Olson%206340%20N%20Campbell%20Ave%20%23256%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.foothillsfacialplasticsurgery.com/?utm_source=google&utm_medium=local&utm_campaign=tucson-practice-website,2,custom/unknown,GoDaddy.com,0,has website,72,false,ChIJPQd4D7J01oYRLP_iKNgXUGU,4.9,330,
Innovation Medical,"6340 N Campbell Ave Suite 120, Tucson, AZ 85718, USA",+1 520-260-1181,spa,catalina-foothills,https://maps.google.com/?q=Innovation%20Medical%206340%20N%20Campbell%20Ave%20Suite%20120%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://innovationmedicalaz.com/,2,custom/unknown,Register.com - Network Solutions,0,has website,73,false,ChIJSas2mj5t1oYRQ2Ykt5oELiU,5,2,
Bluemercury,"2905 E Skyline Dr, Tucson, AZ 85718, USA",+1 520-529-9700,spa,catalina-foothills,https://maps.google.com/?q=Bluemercury%202905%20E%20Skyline%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://stores.bluemercury.com/az/tucson/172028/,2,custom/unknown,unregistered,0,has website,74,false,ChIJnbk6d_Ny1oYRg_KYn3JpxEM,4.5,32,
Loews Ventana Canyon Resort,"7000 N Resort Dr, Tucson, AZ 85750, USA",+1 520-299-2020,spa,catalina-foothills,https://maps.google.com/?q=Loews%20Ventana%20Canyon%20Resort%207000%20N%20Resort%20Dr%2C%20Tucson%2C%20AZ%2085750%2C%20USA,https://www.loewshotels.com/ventana-canyon,2,custom/unknown,CSC Corporate Domains,0,has website,75,false,ChIJ2RErNlRs1oYROqSdGY_L1To,4.6,4949,
Masters Barber Lounge,"6360 N Campbell Ave Suite 110, Tucson, AZ 85718, USA",+1 520-638-5341,barber_shop,catalina-foothills,https://maps.google.com/?q=Masters%20Barber%20Lounge%206360%20N%20Campbell%20Ave%20Suite%20110%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://mastersbarberlounge.com/,2,wordpress,Squarespace Domains II LLC,0,has website,76,false,ChIJj8SSy9lz1oYRubWvdakbGgE,4.9,114,
Smith Lloyd a w DDS,"4210 E La Paloma Dr, Tucson, AZ 85718, USA",+1 520-745-5187,dentist,catalina-foothills,https://maps.google.com/?q=Smith%20Lloyd%20a%20w%20DDS%204210%20E%20La%20Paloma%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,77,false,ChIJvY4CYZ1y1oYRFAqGhy03S8M,,,smithlloydawdds.com; smithlloydawddstucson.com
Weiss Richard I DDS,"3921 E Coronado Dr, Tucson, AZ 85718, USA",+1 520-299-1819,dentist,catalina-foothills,https://maps.google.com/?q=Weiss%20Richard%20I%20DDS%203921%20E%20Coronado%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,78,false,ChIJ7Wurh5ty1oYR40NsR2RJBGI,,,weissrichardidds.com; weissrichardiddstucson.com
Dentists on Sunrise,"4742 E Sunrise Dr, Tucson, AZ 85718, USA",+1 520-526-1343,dentist,catalina-foothills,https://maps.google.com/?q=Dentists%20on%20Sunrise%204742%20E%20Sunrise%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.dentistsonsunrise.com/?sc_cid=GBP%3AO%3AGP%3A1264%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MjAwODgzMTgyNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,2,custom/unknown,CSC Corporate Domains,0,has website,79,false,ChIJCWuZtyRt1oYRXdp9i75LAzE,4.8,46,
Prinicipal Dental Services,"3430 E Sunrise Dr # 160, Tucson, AZ 85718, USA",+1 520-696-4310,dentist,catalina-foothills,https://maps.google.com/?q=Prinicipal%20Dental%20Services%203430%20E%20Sunrise%20Dr%20%23%20160%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,80,false,ChIJQawOh4ly1oYR4GVOIuh6ahQ,,,prinicipaldentalservices.com; prinicipaldentalservicestucson.com
Skyline Dental,"3001 E Skyline Dr Suite 101, Tucson, AZ 85718, USA",+1 520-800-7010,dentist,catalina-foothills,https://maps.google.com/?q=Skyline%20Dental%203001%20E%20Skyline%20Dr%20Suite%20101%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://skylinedentaltucson.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,2,custom/unknown,NameCheap,0,has website,81,false,ChIJ-5iBM9Rz1oYR037A9yTbDkQ,5,426,
"Dr. Burton Bentley II, MD","6440 N Swan Rd STE 100, Tucson, AZ 85718, USA",+1 888-790-1399,doctor,catalina-foothills,https://maps.google.com/?q=Dr.%20Burton%20Bentley%20II%2C%20MD%206440%20N%20Swan%20Rd%20STE%20100%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://elitemedicalexperts.com/meet-elites-ceo/,2,wordpress,GoDaddy.com,0,has website,82,false,ChIJs9bf3EZt1oYRJLWr_ioCbmY,,,
"Dr. Dennis Weimer, Psychiatry","6450 N Swan Rd #106, Tucson, AZ 85718, USA",+1 541-297-8905,doctor,catalina-foothills,https://maps.google.com/?q=Dr.%20Dennis%20Weimer%2C%20Psychiatry%206450%20N%20Swan%20Rd%20%23106%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.dennisweimermd.com/,2,wordpress,GoDaddy.com,0,has website,83,false,ChIJefviu-xt1oYR786sBf_tP08,5,4,
Executive Healthcare And Aviation Medicine,"6450 N Swan Rd #120, Tucson, AZ 85718, USA",+1 520-444-9109,doctor,catalina-foothills,https://maps.google.com/?q=Executive%20Healthcare%20And%20Aviation%20Medicine%206450%20N%20Swan%20Rd%20%23120%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.douglittlemdame.com/,2,wix,Wix.com Ltd.,0,has website,84,false,ChIJzfUrnoJt1oYR7TQqzMIOjD0,5,12,
Cosmetic Surgery San Diego,"4525 E Skyline Dr #113, Tucson, AZ 85718, USA",+1 858-522-0546,doctor,catalina-foothills,https://maps.google.com/?q=Cosmetic%20Surgery%20San%20Diego%204525%20E%20Skyline%20Dr%20%23113%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,85,false,ChIJwwJrrnht1oYRjkd5x16OsWA,,,cosmeticsurgerysandiegotucson.com; cosmeticsurgerysandiegoaz.com
"Arizona Institute of Integrative Medicine | Concierge Medicine | Daniel Horzempa, MD","6262 N Swan Rd #205, Tucson, AZ 85718, USA",+1 520-333-7577,doctor,catalina-foothills,https://maps.google.com/?q=Arizona%20Institute%20of%20Integrative%20Medicine%20%7C%20Concierge%20Medicine%20%7C%20Daniel%20Horzempa%2C%20MD%206262%20N%20Swan%20Rd%20%23205%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://drhorzempa.com/,2,custom/unknown,Tucows Domains Inc.,0,has website,86,false,ChIJO4LI3oJt1oYREZieAFivKko,4.9,19,
"Will Polec, NMD","6262 N Swan Rd Ste 120, Tucson, AZ 85718, USA",+1 520-299-4700,doctor,catalina-foothills,https://maps.google.com/?q=Will%20Polec%2C%20NMD%206262%20N%20Swan%20Rd%20Ste%20120%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,87,false,ChIJBRviYI5t1oYR0Rv7-MMlC-s,3.9,7,willpolecnmd.com; willpolecnmdtucson.com
Hensler Robert R,"6262 N Swan Rd # 123, Tucson, AZ 85718, USA",+1 520-299-5437,doctor,catalina-foothills,https://maps.google.com/?q=Hensler%20Robert%20R%206262%20N%20Swan%20Rd%20%23%20123%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,88,false,ChIJhVA834Jt1oYR_IPOYVUKp18,,,henslerrobertr.com; henslerrobertrtucson.com
"Dr. Julia DiPierdomenico, MD | Psychiatrist Tucson AZ","6262 N Swan Rd Suite 105, Tucson, AZ 85718, USA",+1 520-261-6533,doctor,catalina-foothills,https://maps.google.com/?q=Dr.%20Julia%20DiPierdomenico%2C%20MD%20%7C%20Psychiatrist%20Tucson%20AZ%206262%20N%20Swan%20Rd%20Suite%20105%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.drjuliadp.com/,2,custom php,Tucows Domains Inc.,0,has website,89,false,ChIJO4LI3oJt1oYRz2UHi-6SoSg,4.8,19,
Phibbs Brendon MD,"5300 E Camino Bosque, Tucson, AZ 85718, USA",+1 520-694-8888,doctor,catalina-foothills,https://maps.google.com/?q=Phibbs%20Brendon%20MD%205300%20E%20Camino%20Bosque%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.bannerhealth.com/,2,custom/unknown,GoDaddy Corporate Domains,0,has website,90,false,ChIJu5NwZ-pt1oYRBTmmzYgQvBM,,,
Kohl Harold w MD,"5997 N Moon Crest Dr, Tucson, AZ 85718, USA",+1 520-299-6675,doctor,catalina-foothills,https://maps.google.com/?q=Kohl%20Harold%20w%20MD%205997%20N%20Moon%20Crest%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,91,false,ChIJGepuy3hy1oYRR5Vdp3Zy1v4,,,kohlharoldwmd.com; kohlharoldwmdtucson.com
Mohammad Reza Movahed Shariat Panahi,"6119 Pinchot Rd, Tucson, AZ 85750, USA",+1 520-303-4572,doctor,catalina-foothills,https://maps.google.com/?q=Mohammad%20Reza%20Movahed%20Shariat%20Panahi%206119%20Pinchot%20Rd%2C%20Tucson%2C%20AZ%2085750%2C%20USA,,1,,,0,no website,92,false,ChIJVVWlj6Rt1oYRNFKwarTKwao,,,mohammadrezamovahedshariatpanahi.com; mohammadrezamovahedshariatpanahitucson.com
"Dr. Silvia Kurtovic, MD","5780 N Swan Rd suite 180, Tucson, AZ 85718, USA",+1 520-448-9490,doctor,catalina-foothills,https://maps.google.com/?q=Dr.%20Silvia%20Kurtovic%2C%20MD%205780%20N%20Swan%20Rd%20suite%20180%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://tucsonplasticsurgery.com/,2,custom/unknown,GoDaddy.com,0,has website,93,false,ChIJDehqe0tt1oYRCzJW-7JZuiY,5,3,
Tucson Plastic Surgery,"5780 N Swan Rd suite 180, Tucson, AZ 85718, USA",+1 520-448-9490,doctor,catalina-foothills,https://maps.google.com/?q=Tucson%20Plastic%20Surgery%205780%20N%20Swan%20Rd%20suite%20180%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.tucsonplasticsurgery.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=tucson-plastic-surgery,2,custom/unknown,GoDaddy.com,0,has website,94,false,ChIJ4f3MVyhz1oYRkH5yuIPOaV8,5,185,
Raman Mahabir,"5780 N Swan Rd suite 180, Tucson, AZ 85718, USA",+1 520-448-9490,doctor,catalina-foothills,https://maps.google.com/?q=Raman%20Mahabir%205780%20N%20Swan%20Rd%20suite%20180%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://tucsonplasticsurgery.com/meet-dr-mahabir/,2,custom/unknown,GoDaddy.com,0,has website,95,false,ChIJq6q6SDty1oYR-tstCvQnrIU,5,8,
"Herbert M. Grossman, M.D.","4729 E Sunrise Dr POB 233, Tucson, AZ 85718, USA",+1 520-742-7724,doctor,catalina-foothills,https://maps.google.com/?q=Herbert%20M.%20Grossman%2C%20M.D.%204729%20E%20Sunrise%20Dr%20POB%20233%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,96,false,ChIJNe8YXzFy1oYRMMHKOlWJ0_8,5,7,herbertmgrossmanmd.com; herbertmgrossmanmdtucson.com
Bone,"4640 E Sunrise Dr #100, Tucson, AZ 85718, USA",,doctor,catalina-foothills,https://maps.google.com/?q=Bone%204640%20E%20Sunrise%20Dr%20%23100%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,97,false,ChIJDfCvWf1z1oYR8jQagoaE6og,5,19,bonetucson.com; boneaz.com
"Dr. Sander F. Fleisher, MD","3871 E Vía Del Verdemar, Tucson, AZ 85718, USA",+1 952-595-1100,doctor,catalina-foothills,https://maps.google.com/?q=Dr.%20Sander%20F.%20Fleisher%2C%20MD%203871%20E%20V%C3%ADa%20Del%20Verdemar%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.vrad.com/,2,custom/unknown,GoDaddy.com,0,has website,98,false,ChIJIVsglXty1oYR5gnuoq9G5uo,,,
Dr. Patricia N. Mars,"4041 E Sunrise Dr, Tucson, AZ 85718, USA",+1 520-722-6277,doctor,catalina-foothills,https://maps.google.com/?q=Dr.%20Patricia%20N.%20Mars%204041%20E%20Sunrise%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.patriciamarsmd.com/,2,custom/unknown,GoDaddy.com,0,has website,99,false,ChIJX1jAO6pv1oYRoA-P1UeKTdA,3.9,10,
Restore Health and Wellness,"6262 N Swan Rd Suite 105, Tucson, AZ 85718, USA",+1 520-697-5116,physiotherapist,catalina-foothills,https://maps.google.com/?q=Restore%20Health%20and%20Wellness%206262%20N%20Swan%20Rd%20Suite%20105%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://restorehealthtucson.com/,2,custom php,Squarespace Domains II LLC,0,has website,100,false,ChIJQ7kjqcZt1oYR3pUjjeYsEvs,,,
Applied Physical Sciences LLC,"4901 E Placita Alisa, Tucson, AZ 85718, USA",+1 520-904-1007,physiotherapist,catalina-foothills,https://maps.google.com/?q=Applied%20Physical%20Sciences%20LLC%204901%20E%20Placita%20Alisa%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,101,false,ChIJg_munpBt1oYRfRz1LmWzF-Q,,,appliedphysicalsciences.com; appliedphysicalsciencestucson.com
Follow Through Fitness,"5501 N Swan Rd #150, Tucson, AZ 85718, USA",+1 520-405-1837,physiotherapist,catalina-foothills,https://maps.google.com/?q=Follow%20Through%20Fitness%205501%20N%20Swan%20Rd%20%23150%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,102,false,ChIJO6s92Y1t1oYRXOmtrujxx9U,5,5,followthroughfitnesstucson.com; followthroughfitnessaz.com
Lonny Nenadovich,"4001 E Sunrise Dr Ste 121, Tucson, AZ 85718, USA",+1 520-382-8446,physiotherapist,catalina-foothills,https://maps.google.com/?q=Lonny%20Nenadovich%204001%20E%20Sunrise%20Dr%20Ste%20121%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,103,false,ChIJq6pq4nly1oYR_DgnzLrZ-C4,,,lonnynenadovich.com; lonnynenadovichtucson.com
The Bridal Shop - Wedding Dresses in Tucson,"4701 E Camino la Brinca, Tucson, AZ 85718, USA",+1 520-327-1180,clothing_store,catalina-foothills,https://maps.google.com/?q=The%20Bridal%20Shop%20-%20Wedding%20Dresses%20in%20Tucson%204701%20E%20Camino%20la%20Brinca%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://thebridalshop.com/,2,,Network Solutions,0,has website,104,false,ChIJAfAYuSpu1oYRb3BkhyK6WoA,4.3,48,
Desert Bloom Boutique,"4756 E Sunrise Dr, Tucson, AZ 85718, USA",+1 520-792-9882,clothing_store,catalina-foothills,https://maps.google.com/?q=Desert%20Bloom%20Boutique%204756%20E%20Sunrise%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://m.facebook.com/DesertBloomBoutiqueTucson/,2,custom/unknown,unregistered,0,has website,106,false,ChIJS38s_o1t1oYRZSL0KnTmAFs,4.5,8,
Buchart Colbert,"#0000, Tucson, AZ 85718, USA",,clothing_store,catalina-foothills,https://maps.google.com/?q=Buchart%20Colbert%20%230000%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://buchartcolbert.com/,2,shopify,Dynadot Inc,0,has website,107,false,ChIJ8UfzG_Vz1oYR555CmSUVT2A,,,
Vuori,"2905 E Skyline Dr Suite 229, Tucson, AZ 85718, USA",+1 520-675-7290,clothing_store,catalina-foothills,https://maps.google.com/?q=Vuori%202905%20E%20Skyline%20Dr%20Suite%20229%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.vuoriclothing.com/,2,,MarkMonitor Inc.,0,has website,108,false,ChIJ__mwmQdz1oYRaavv8cxSIpM,4.8,13,
CLUTCH,"2905 E Skyline Dr 2nd Floor, Tucson, AZ 85718, USA",+1 520-639-8194,clothing_store,catalina-foothills,https://maps.google.com/?q=CLUTCH%202905%20E%20Skyline%20Dr%202nd%20Floor%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.clutchhealdsburg.com/,2,shopify,Domain.com - Network Solutions,0,has website,109,false,ChIJFYVgEDhz1oYR0DG8H7vDgSs,4.3,6,
Tecovas,"2905 E Skyline Dr Suite 262, Tucson, AZ 85718, USA",+1 520-504-6540,clothing_store,catalina-foothills,https://maps.google.com/?q=Tecovas%202905%20E%20Skyline%20Dr%20Suite%20262%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.tecovas.com/stores/tucson-az-la-encantada,2,custom/unknown,GoDaddy.com,0,has website,110,false,ChIJf70cf45z1oYRv94DJnNSUrE,4.7,32,
lululemon,"2905 E Skyline Dr Space 251, Tucson, AZ 85718, USA",+1 520-341-2397,clothing_store,catalina-foothills,https://maps.google.com/?q=lululemon%202905%20E%20Skyline%20Dr%20Space%20251%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://shop.lululemon.com/stores/us/tucson/laencantada?utm_source=organic&utm_medium=local_listings&utm_campaign=GBP,2,custom/unknown,unregistered,0,has website,111,false,ChIJ2QIjKkdz1oYRD--IhIZBMlw,3.8,127,
Psycho Bunny,"2905 E Skyline Dr Unit 271, Tucson, AZ 85718, USA",+1 520-467-0850,clothing_store,catalina-foothills,https://maps.google.com/?q=Psycho%20Bunny%202905%20E%20Skyline%20Dr%20Unit%20271%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.psychobunny.com/pages/store-locator-new#!/l/tucson/2905-east-skyline-drive/4599876,2,custom/unknown,Amazon Registrar,0,has website,112,false,ChIJk81zJGBz1oYRNjL0ewYMN9o,3.7,9,
EVEREVE,"2905 E Skyline Dr suite 147, Tucson, AZ 85718, USA",+1 520-540-0720,clothing_store,catalina-foothills,https://maps.google.com/?q=EVEREVE%202905%20E%20Skyline%20Dr%20suite%20147%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://evereve.com/tools/stores/locations/la-encantada?utm_source=extnet&utm_medium=listings&utm_campaign=yext,2,custom/unknown,GoDaddy.com,0,has website,113,false,ChIJAdKq3Qhz1oYR0U4x8zaf8YM,,,
The Nest,"6370 N Campbell Ave #130, Tucson, AZ 85718, USA",+1 520-638-8132,clothing_store,catalina-foothills,https://maps.google.com/?q=The%20Nest%206370%20N%20Campbell%20Ave%20%23130%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.shopfromthenest.com/,2,wix,Wix.com Ltd.,0,has website,114,false,ChIJ33p_YeRz1oYRpj62P-gknII,5,21,
ALO,"2905 E Skyline Dr Suite #274, Tucson, AZ 85718, USA",+1 520-675-7734,clothing_store,catalina-foothills,https://maps.google.com/?q=ALO%202905%20E%20Skyline%20Dr%20Suite%20%23274%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.aloyoga.com/?utm_source=extnet&utm_medium=yext,2,shopify,GoDaddy.com,0,has website,115,false,ChIJ7ZQpEzpz1oYR_d7JL6FYD-M,3.1,23,
Tommy Bahama,"2905 E Skyline Dr #268, Tucson, AZ 85718, USA",+1 520-299-8830,clothing_store,catalina-foothills,https://maps.google.com/?q=Tommy%20Bahama%202905%20E%20Skyline%20Dr%20%23268%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.tommybahama.com/en/store/Tucson?lat=32.3389931&long=-110.9268201,2,,SafeNames Ltd.,0,has website,116,false,ChIJP_sO-fJy1oYROrXHekXZozE,4.8,51,
Johnny Was,"2905 E Skyline Dr #261, Tucson, AZ 85718, USA",+1 520-329-0339,clothing_store,catalina-foothills,https://maps.google.com/?q=Johnny%20Was%202905%20E%20Skyline%20Dr%20%23261%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.johnnywas.com/store/tucson/38-1036,2,custom/unknown,SafeNames Ltd.,0,has website,117,false,ChIJBfVxdkpz1oYRlXmLI7qhX2E,4.8,14,
COACH,"2905 E Skyline Dr SUITE 265, Tucson, AZ 85718, USA",+1 520-529-2925,clothing_store,catalina-foothills,https://maps.google.com/?q=COACH%202905%20E%20Skyline%20Dr%20SUITE%20265%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.coach.com/stores/az/tucson/2905-e-skyline-drive?utm_medium=organic&utm_source=google&utm_campaign=stores,2,custom/unknown,SafeNames Ltd.,0,has website,118,false,ChIJnbk6d_Ny1oYR6k-Po5Qn5zg,4.3,28,
White House Black Market,"2905 E Skyline Dr Suite 190, Tucson, AZ 85718, USA",+1 520-529-0212,clothing_store,catalina-foothills,https://maps.google.com/?q=White%20House%20Black%20Market%202905%20E%20Skyline%20Dr%20Suite%20190%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.whitehouseblackmarket.com/locations/us/az/tucson/2905-e-skyline-dr/,2,,CSC Corporate Domains,0,has website,120,false,ChIJnbk6d_Ny1oYR1il03kjO3KE,4.1,22,
FUEGO / ATTIC SALT,"2905 E Skyline Dr Space 251, Tucson, AZ 85718, USA",+1 520-230-8921,clothing_store,catalina-foothills,https://maps.google.com/?q=FUEGO%20/%20ATTIC%20SALT%202905%20E%20Skyline%20Dr%20Space%20251%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.atticsalt.com/,2,,GoDaddy.com,0,has website,121,false,ChIJDyRxq_Ny1oYRWKWbsTEJ6tM,4.6,25,
Soma,"2905 E Skyline Dr Ste 178, Tucson, AZ 85718, USA",+1 520-888-3058,clothing_store,catalina-foothills,https://maps.google.com/?q=Soma%202905%20E%20Skyline%20Dr%20Ste%20178%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.soma.com/locations/us/az/tucson/2905-e-skyline-drive/,2,,CSC Corporate Domains,0,has website,122,false,ChIJl40pFHAXiYgRjjC6XqspBpI,4.3,56,
GemCraft Jewelry,"4570 E Coronado Dr, Tucson, AZ 85718, USA",+1 520-517-6285,jewelry_store,catalina-foothills,https://maps.google.com/?q=GemCraft%20Jewelry%204570%20E%20Coronado%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,,1,,,0,no website,123,false,ChIJ19tPDE9t1oYRkDe3E-bVbqU,,,gemcraftjewelry.com; gemcraftjewelrytucson.com
Sunrise Custom Jewelry,"4777 E Sunrise Dr #143, Tucson, AZ 85718, USA",+1 520-780-2263,jewelry_store,catalina-foothills,https://maps.google.com/?q=Sunrise%20Custom%20Jewelry%204777%20E%20Sunrise%20Dr%20%23143%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.facebook.com/SunriseCustomJewelry/,2,custom/unknown,RegistrarSafe,0,has website,124,false,ChIJiRxVhHpt1oYRSPVQ8BKQosc,4.6,9,
Sun Treasurz,"NOT A STORE FRONT PLEASE CALL, 3574 E Lizard Rock Pl, Tucson, AZ 85718, USA",+1 520-339-5699,jewelry_store,catalina-foothills,https://maps.google.com/?q=Sun%20Treasurz%20NOT%20A%20STORE%20FRONT%20PLEASE%20CALL%2C%203574%20E%20Lizard%20Rock%20Pl%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://suntreasurz.com/,2,custom/unknown,GoDaddy.com,0,has website,125,false,ChIJOfOXtmBFna0RWRsX5HGsYwE,5,7,
CGreen Jeweler,"6360 N Campbell Ave #170, Tucson, AZ 85718, USA",+1 520-444-0012,jewelry_store,catalina-foothills,https://maps.google.com/?q=CGreen%20Jeweler%206360%20N%20Campbell%20Ave%20%23170%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://jeweler.green/,2,wordpress,unknown,0,has website,126,false,ChIJvxxnmPRy1oYR6vZGviLv99I,4.8,16,
Tiffany & Co.,"2905 E Skyline Dr, Tucson, AZ 85718, USA",+1 520-577-7772,jewelry_store,catalina-foothills,https://maps.google.com/?q=Tiffany%20%26%20Co.%202905%20E%20Skyline%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.tiffany.com/stores/en/united-states/tucson-la-encantada-122?local=true&y_source=1_MTc5OTUzOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,2,custom/unknown,CSC Corporate Domains,0,has website,127,false,ChIJWbk6d_Ny1oYR9QvbmPj5aXs,4.4,112,
Ben Bridge Jeweler,"2905 E Skyline Dr #149, Tucson, AZ 85718, USA",+1 520-690-9115,jewelry_store,catalina-foothills,https://maps.google.com/?q=Ben%20Bridge%20Jeweler%202905%20E%20Skyline%20Dr%20%23149%2C%20Tucson%2C%20AZ%2085718%2C%20USA,http://www.benbridge.com/,2,custom/unknown,Network Solutions,0,has website,128,false,ChIJ9Vyp579z1oYREWRX24kmyI0,4.9,630,
Swarovski LA ENCANTADA,"2905 E Skyline Dr, Tucson, AZ 85718, USA",+1 520-529-5753,jewelry_store,catalina-foothills,https://maps.google.com/?q=Swarovski%20LA%20ENCANTADA%202905%20E%20Skyline%20Dr%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.swarovski.com/en-US/store/0001826651/la-encantada-tucson/,2,custom/unknown,"COREhub, S.R.L.",0,has website,129,false,ChIJ01ecu8Nz1oYRUNI4sQt-q_I,3.5,8,
gorjana,"2905 E Skyline Dr Suite 254, Tucson, AZ 85718, USA",+1 909-274-9172,jewelry_store,catalina-foothills,https://maps.google.com/?q=gorjana%202905%20E%20Skyline%20Dr%20Suite%20254%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.gorjana.com/pages/tucson-store-details,2,shopify,GoDaddy.com,0,has website,130,false,ChIJw8y533dz1oYRldGi5ZK5XKU,5,1,
Kendra Scott,"2905 E Skyline Dr #232, Tucson, AZ 85718, USA",+1 520-433-9726,jewelry_store,catalina-foothills,https://maps.google.com/?q=Kendra%20Scott%202905%20E%20Skyline%20Dr%20%23232%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.kendrascott.com/stores/az/tucson/265018,2,custom/unknown,SafeNames Ltd.,0,has website,131,false,ChIJ8Uowq_Ny1oYR3cdMSPsoIJs,4.4,39,
Michael Kors,"2905 E Skyline Dr #251, Tucson, AZ 85718, USA",+1 520-329-6169,jewelry_store,catalina-foothills,https://maps.google.com/?q=Michael%20Kors%202905%20E%20Skyline%20Dr%20%23251%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://www.michaelkors.com/,2,custom/unknown,Nom-iq Ltd. dba COM LAUDE,0,has website,132,false,ChIJDyRxq_Ny1oYRp537gaJzzqc,4.5,21,
Rowan La Encantada,"2905 E Skyline Dr #228, Tucson, AZ 85718, USA",+1 520-492-5080,jewelry_store,catalina-foothills,https://maps.google.com/?q=Rowan%20La%20Encantada%202905%20E%20Skyline%20Dr%20%23228%2C%20Tucson%2C%20AZ%2085718%2C%20USA,https://heyrowan.com/pages/about-tucson-piercing-studio?utm_medium=yext&utm_source=gmb&y_source=1_MTAxNjQ4MDUyMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,2,shopify,GoDaddy.com,0,has website,133,false,ChIJfTow639z1oYR_mOn7oV51_M,4.9,357,
