business_name,address,phone,category,neighborhood,google_maps_url,website_url,quality_score,platform,est_monthly_cost,pain_points,priority_rank,outreach_doc_ready,place_id,rating,user_ratings_total
The Burger Den,"555 N Freeway, Tucson, AZ 85745, USA",+1 520-623-8249,meal_delivery,sam-hughes-university,https://maps.google.com/?q=The%20Burger%20Den%20555%20N%20Freeway%2C%20Tucson%2C%20AZ%2085745%2C%20USA,https://www.theburgerden.com/?utm_source=G&utm_medium=organic&utm_campaign=DAC,2,,0,has website,82,false,ChIJ44HnAbhx1oYRvFIM0JPJlRI,3,2
On Deck Deli,"1303 E University Blvd, Tucson, AZ 85719, USA",+1 520-621-7041,meal_takeaway,sam-hughes-university,https://maps.google.com/?q=On%20Deck%20Deli%201303%20E%20University%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://www.union.arizona.edu/dining/sumc/ondeck,2,,0,has website,83,false,ChIJVZZ-RQdx1oYRKGOfNXjo44I,3.3,18
ZENSHI Handcrafted Sushi,"1940 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-206-9047,meal_takeaway,sam-hughes-university,https://maps.google.com/?q=ZENSHI%20Handcrafted%20Sushi%201940%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.zenshisushi.com/,2,,0,has website,84,false,ChIJW2Hh3JZx1oYRJNlQ8GDhEVc,,
Del Taco,"840 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-628-7258,meal_takeaway,sam-hughes-university,https://maps.google.com/?q=Del%20Taco%20840%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://locations.deltaco.com/us/az/tucson/840-e-broadway-blvd?utm_source=G&utm_medium=local&utm_campaign=google-local,2,,0,has website,85,false,ChIJTc_HZ_xw1oYRJ9ktwlgKGzs,3.9,2436
Turkish Kebab House,"810 E University Blvd, Tucson, AZ 85719, USA",+1 520-623-4010,meal_takeaway,sam-hughes-university,https://maps.google.com/?q=Turkish%20Kebab%20House%20810%20E%20University%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.turkishkebabhouse.us/,2,,0,has website,86,false,ChIJNwJmhoBz1oYRvY3veXzA6DU,4.6,390
Kababeque Indian Grill,"845 E University Blvd #185, Tucson, AZ 85719, USA",+1 520-388-4500,meal_takeaway,sam-hughes-university,https://maps.google.com/?q=Kababeque%20Indian%20Grill%20845%20E%20University%20Blvd%20%23185%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,0,no website,87,false,ChIJ3z7uaQRx1oYRloZSA-Ul5n0,4.2,490
Flakes,"1031 N Park Ave, Tucson, AZ 85719, USA",+1 520-344-4611,meal_takeaway,sam-hughes-university,https://maps.google.com/?q=Flakes%201031%20N%20Park%20Ave%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://flakesexpress.com/,2,,0,has website,89,false,ChIJVXh_86tx1oYRnF5dJ_tLUZA,4.8,98
Bison Witches,"326 N 4th Ave, Tucson, AZ 85705, USA",+1 520-740-1541,meal_takeaway,sam-hughes-university,https://maps.google.com/?q=Bison%20Witches%20326%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.bisonwitchestucson.com/,2,,0,has website,92,false,ChIJFaHODh1x1oYRI4FPdOJIoeE,4.6,3313
Coop by cowpig,"429 N 4th Ave, Tucson, AZ 85713, USA",+1 520-526-2385,meal_takeaway,sam-hughes-university,https://maps.google.com/?q=Coop%20by%20cowpig%20429%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085713%2C%20USA,http://coopxcowpig.com/,2,,0,has website,93,false,ChIJi39eSttx1oYRHwzIZsr-JxI,4.7,247
Bodega Solai on 4th,"127 S 4th Ave, Tucson, AZ 85701, USA",+1 520-373-4529,meal_takeaway,sam-hughes-university,https://maps.google.com/?q=Bodega%20Solai%20on%204th%20127%20S%204th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,0,no website,94,false,ChIJBSE2Eo1x1oYRV_Whg5wGWjE,5,4
Bonchon Tucson - North 4th Avenue,"802 N 4th Ave, Tucson, AZ 85705, USA",+1 520-204-1000,meal_takeaway,sam-hughes-university,https://maps.google.com/?q=Bonchon%20Tucson%20-%20North%204th%20Avenue%20802%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://restaurants.bonchon.com/locations/az/tucson/802-north-4th-ave,2,,0,has website,95,false,ChIJmw8bJABx1oYRMw0QaccEFhg,4.3,88
Stellar Studios,"1526 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-614-4988,hair_salon,sam-hughes-university,https://maps.google.com/?q=Stellar%20Studios%201526%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.stellarstudios.org/,2,,0,has website,96,false,ChIJL84Gz99x1oYR2yiN7U7CJTg,4.9,220
Pure-Mettle,"103 N Park Ave UNIT 107, Tucson, AZ 85719, USA",+1 520-269-9607,hair_salon,sam-hughes-university,https://maps.google.com/?q=Pure-Mettle%20103%20N%20Park%20Ave%20UNIT%20107%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://pure-mettle.com/,2,,0,has website,98,false,ChIJy1C82blx1oYRPBOpRJGvPcM,4.9,263
Whiz Bang Hair - Catrina Turner,"2030 E Broadway Blvd UNIT 203, Tucson, AZ 85719, USA",+1 520-500-3349,hair_salon,sam-hughes-university,https://maps.google.com/?q=Whiz%20Bang%20Hair%20-%20Catrina%20Turner%202030%20E%20Broadway%20Blvd%20UNIT%20203%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://www.whizbanghair.com/,2,,0,has website,99,false,ChIJh-Xg5x5z1oYRE0Ty6XJNQo0,5,3
Shine Hair & Makeup Lounge,"2425 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-623-1579,hair_salon,sam-hughes-university,https://maps.google.com/?q=Shine%20Hair%20%26%20Makeup%20Lounge%202425%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,0,no website,100,false,ChIJC95WXk5w1oYRhT5EwYssPXk,5,4
Hairmosa Salon,"2425 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-971-1886,hair_salon,sam-hughes-university,https://maps.google.com/?q=Hairmosa%20Salon%202425%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://hairmosasalontucson.com/,2,,0,has website,101,false,ChIJcy6bkd5x1oYRNlKts2e7dGc,4.9,107
Hair.By.Angie.Lyn,"2525 E 6th St, Tucson, AZ 85716, USA",+1 520-305-6058,hair_salon,sam-hughes-university,https://maps.google.com/?q=Hair.By.Angie.Lyn%202525%20E%206th%20St%2C%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,0,no website,102,false,ChIJPRhlpKdx1oYRkX3vp4fWk5Y,,
TK Hair Studio,"2230 E Speedway Blvd #120, Tucson, AZ 85719, USA",,hair_salon,sam-hughes-university,https://maps.google.com/?q=TK%20Hair%20Studio%202230%20E%20Speedway%20Blvd%20%23120%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,0,no website,103,false,ChIJW1zWVABx1oYRwCjXyyg9Yno,,
Willow Salon,"219 N 3rd Ave Suite 141, Tucson, AZ 85705, USA",+1 520-822-6029,hair_salon,sam-hughes-university,https://maps.google.com/?q=Willow%20Salon%20219%20N%203rd%20Ave%20Suite%20141%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.willowsalonaz.com/,2,,0,has website,104,false,ChIJPdqKKclz1oYRLcMbLKhnebU,4.8,303
Belle Starr Salon,"431 E 7th St, Tucson, AZ 85705, USA",+1 520-409-4866,hair_salon,sam-hughes-university,https://maps.google.com/?q=Belle%20Starr%20Salon%20431%20E%207th%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://online.rosysalonsoftware.com/about/43331,2,,0,has website,105,false,ChIJM9wwd-xw1oYREVH8prWsL9Y,4.8,59
Boss Shears Salon,"426 E 7th St, Tucson, AZ 85705, USA",+1 520-623-2235,hair_salon,sam-hughes-university,https://maps.google.com/?q=Boss%20Shears%20Salon%20426%20E%207th%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,0,no website,106,false,ChIJRzDoGh1x1oYRvr8Q7dyOsxY,4.8,77
The Studio Hair Artistry,"2549 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-327-0848,hair_salon,sam-hughes-university,https://maps.google.com/?q=The%20Studio%20Hair%20Artistry%202549%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://www.thestudiotucson.com/,2,,0,has website,107,false,ChIJrbhzPMxx1oYR4O27uv3YB4E,4.7,172
The Beverly Hair Salon,"408 E 7th St, Tucson, AZ 85705, USA",+1 520-358-0495,hair_salon,sam-hughes-university,https://maps.google.com/?q=The%20Beverly%20Hair%20Salon%20408%20E%207th%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,0,no website,108,false,ChIJp8u6Bh1x1oYR43VnXPnj1bc,5,5
Bella Curl Salon,"2538 E Broadway Blvd, Tucson, AZ 85716, USA",,hair_salon,sam-hughes-university,https://maps.google.com/?q=Bella%20Curl%20Salon%202538%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://bellacurlsalon.com/,2,,0,has website,109,false,ChIJ31xbEBxx1oYRiaDtZvsXuiU,4.9,39
The Neon Door,"224 N 4th Ave, Tucson, AZ 85705, USA",+1 520-849-5844,hair_salon,sam-hughes-university,https://maps.google.com/?q=The%20Neon%20Door%20224%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://theneondooraz.com/,2,,0,has website,110,false,ChIJMztew8dx1oYRA6CG4arA-co,4.9,113
Salon Salon,"410 E Toole Ave, Tucson, AZ 85705, USA",+1 520-777-3224,hair_salon,sam-hughes-university,https://maps.google.com/?q=Salon%20Salon%20410%20E%20Toole%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://salonsalonaz.com/,2,,0,has website,111,false,ChIJqzTzCuJw1oYRQ6lEaAYCP3U,4.8,102
Hair by David & Co,"135 S 5th Ave, Tucson, AZ 85701, USA",+1 520-668-3759,hair_salon,sam-hughes-university,https://maps.google.com/?q=Hair%20by%20David%20%26%20Co%20135%20S%205th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,0,no website,112,false,ChIJbfFObBRx1oYRI8VsbSALv5Q,4.9,14
Kim Gregson Hair,"549 N 6th Ave #1/2, Tucson, AZ 85705, USA",+1 602-796-0780,hair_salon,sam-hughes-university,https://maps.google.com/?q=Kim%20Gregson%20Hair%20549%20N%206th%20Ave%20%231/2%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://kimgregsonhair.square.site/,2,,0,has website,113,false,ChIJ8RlGihpx1oYRUSmDxCG_-5M,,
Trims by Trin,"549 N 6th Ave, Tucson, AZ 85705, USA",,hair_salon,sam-hughes-university,https://maps.google.com/?q=Trims%20by%20Trin%20549%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,0,no website,114,false,ChIJbwFYEMZx1oYRIVyd-SSwIyI,,
Hot Dish Hair Club by McKenna,"549 N 6th Ave, Tucson, AZ 85705, USA",,hair_salon,sam-hughes-university,https://maps.google.com/?q=Hot%20Dish%20Hair%20Club%20by%20McKenna%20549%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.1800-hot-dish.com/,2,,0,has website,115,false,ChIJTX43g1Nx1oYRZj0aXOf4lzs,,
Spa Solai - 6th,"446 N Campbell Ave #180, Tucson, AZ 85719, USA",+1 520-447-7727,nail_salon,sam-hughes-university,https://maps.google.com/?q=Spa%20Solai%20-%206th%20446%20N%20Campbell%20Ave%20%23180%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.spasolai.com/,2,,0,has website,116,false,ChIJs0T7N1Nw1oYRKcYool8tRjA,4.3,122
A & K Nails,"1830 E Broadway Blvd #180, Tucson, AZ 85719, USA",+1 520-624-3371,nail_salon,sam-hughes-university,https://maps.google.com/?q=A%20%26%20K%20Nails%201830%20E%20Broadway%20Blvd%20%23180%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,0,no website,117,false,ChIJ21afslZw1oYR1VMxYDkOBSk,2.9,72
Retro Nail Bar,"122 S Olsen Ave UNIT 106, Tucson, AZ 85719, USA",+1 520-276-7036,nail_salon,sam-hughes-university,https://maps.google.com/?q=Retro%20Nail%20Bar%20122%20S%20Olsen%20Ave%20UNIT%20106%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://retronailbar.com/,2,,0,has website,118,false,ChIJ4x9szApx1oYROAVaBgsZBaY,4.7,42
Madame of the Nails,"122 S Olsen Ave UNIT 106, Tucson, AZ 85719, USA",+1 520-222-6059,nail_salon,sam-hughes-university,https://maps.google.com/?q=Madame%20of%20the%20Nails%20122%20S%20Olsen%20Ave%20UNIT%20106%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://chrisb.glossgenius.com/,2,,0,has website,119,false,ChIJ2cFPIRNx1oYRfy_jpfB6fAc,,
Nail Theory,"845 E University Blvd, Tucson, AZ 85719, USA",+1 520-777-7996,nail_salon,sam-hughes-university,https://maps.google.com/?q=Nail%20Theory%20845%20E%20University%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://nailtheoryaz.com/,2,,0,has website,120,false,ChIJcbTyk2Nx1oYROifVPOI5DbI,4.6,84
Lush Nail Lounge,"1927 E Speedway Blvd Suite 107, Tucson, AZ 85719, USA",+1 520-729-0274,nail_salon,sam-hughes-university,https://maps.google.com/?q=Lush%20Nail%20Lounge%201927%20E%20Speedway%20Blvd%20Suite%20107%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.instagram.com/lush_nail_lounge_tucson/?hl=en,2,,0,has website,121,false,ChIJ64ALCodx1oYRNfxewWXxRz4,4.3,292
Lemonails,"2547 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-256-5067,nail_salon,sam-hughes-university,https://maps.google.com/?q=Lemonails%202547%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://www.lemonailstucson.com/,2,,0,has website,122,false,ChIJL9pV8JJx1oYRPU3hkGHYINs,4.7,13
Metropolis The Salon,"529 N 4th Ave, Tucson, AZ 85705, USA",+1 520-296-7400,nail_salon,sam-hughes-university,https://maps.google.com/?q=Metropolis%20The%20Salon%20529%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://metropolistucson.com/,2,,0,has website,123,false,ChIJx0CIathx1oYRllxjdXDQktM,5,9
Jess Nailsss,"729 N 4th Ave, Tucson, AZ 85705, USA",,nail_salon,sam-hughes-university,https://maps.google.com/?q=Jess%20Nailsss%20729%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,0,no website,124,false,ChIJmSRaKXNx1oYRwz7K5Sg93-o,,
Peach Nails,"2545 E Speedway Blvd #155, Tucson, AZ 85716, USA",+1 520-867-8118,nail_salon,sam-hughes-university,https://maps.google.com/?q=Peach%20Nails%202545%20E%20Speedway%20Blvd%20%23155%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://peachnails7308.simplepos.us/,2,,0,has website,125,false,ChIJRWQEPrFx1oYRtigDrl5tU_4,4.1,246
"greentoes Nail Salon, Massage and Day Spa","529 N 6th Ave, Tucson, AZ 85705, USA",+1 520-777-6281,nail_salon,sam-hughes-university,https://maps.google.com/?q=greentoes%20Nail%20Salon%2C%20Massage%20and%20Day%20Spa%20529%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://www.greentoestucson.com/,2,,0,has website,126,false,ChIJQ88trB5x1oYRjpGa_tswLuU,4.8,879
SELAH,"621 N 6th Ave, Tucson, AZ 85705, USA",+1 520-276-5777,nail_salon,sam-hughes-university,https://maps.google.com/?q=SELAH%20621%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://selahtucson.com/,2,,0,has website,127,false,ChIJo1cXtx5x1oYRdgxaTwIkYXk,5,452
Aveda Institute Tucson,"145 S 6th Ave, Tucson, AZ 85701, USA",+1 520-207-2660,nail_salon,sam-hughes-university,https://maps.google.com/?q=Aveda%20Institute%20Tucson%20145%20S%206th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://avedainspiregreatness.com/tucson-campus/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,2,,0,has website,128,false,ChIJj-kBIQRx1oYRoz9lVgjpmn4,4.9,1657
Number One Nails by Thi,"2900 E Broadway Blvd #178, Tucson, AZ 85716, USA",+1 520-326-3210,nail_salon,sam-hughes-university,https://maps.google.com/?q=Number%20One%20Nails%20by%20Thi%202900%20E%20Broadway%20Blvd%20%23178%2C%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,0,no website,129,false,ChIJFVcR9Ehw1oYRjTY-c0TxjTY,4.6,75
Nails by Desyanna LLC,"25 E Congress St, Tucson, AZ 85701, USA",+1 520-349-5132,nail_salon,sam-hughes-university,https://maps.google.com/?q=Nails%20by%20Desyanna%20LLC%2025%20E%20Congress%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://www.nailsbydesyanna.com/,2,,0,has website,130,false,ChIJe-GAHAdx1oYRoaj0YRHxmAc,5,11
Nails By Mar-Mar,"2 E Congress St # 900, Tucson, AZ 85701, USA",,nail_salon,sam-hughes-university,https://maps.google.com/?q=Nails%20By%20Mar-Mar%202%20E%20Congress%20St%20%23%20900%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,0,no website,131,false,ChIJnV5yKgxx1oYRm2LRrDshGz4,,
The Natural Sanctuary Salon,"388 S Stone Ave, Tucson, AZ 85701, USA",+1 520-882-6280,nail_salon,sam-hughes-university,https://maps.google.com/?q=The%20Natural%20Sanctuary%20Salon%20388%20S%20Stone%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,0,no website,132,false,ChIJVeaDxOZw1oYR2lqQlrYHBK8,5,5
Empire Beauty School,"3030 E Speedway Blvd, Tucson, AZ 85716, USA",+1 520-492-2116,nail_salon,sam-hughes-university,https://maps.google.com/?q=Empire%20Beauty%20School%203030%20E%20Speedway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://www.empire.edu/cosmetology-schools/arizona/tucson-university-area?v=local&utm_source=google&utm_medium=organic&utm_campaign=gmb,2,,0,has website,133,false,ChIJeWUu_LVx1oYRTk87rBIxItc,4.9,2341
The Wonderland Salon + Academy,"840 S 6th Ave, Tucson, AZ 85701, USA",+1 520-488-3344,nail_salon,sam-hughes-university,https://maps.google.com/?q=The%20Wonderland%20Salon%20%2B%20Academy%20840%20S%206th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://mysite.vagaro.com/thelashwonderlandaz,2,,0,has website,134,false,ChIJx2aQbTpx1oYRJp-341sWBYY,5,173
Fati's Hair Braiding,"2012 E Broadway Blvd Suite 103, Tucson, AZ 85719, USA",+1 520-704-0959,beauty_salon,sam-hughes-university,https://maps.google.com/?q=Fati%27s%20Hair%20Braiding%202012%20E%20Broadway%20Blvd%20Suite%20103%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://fatishairbraiding.com/,2,,0,has website,136,false,ChIJAQAMC1Fw1oYRDZPagd2wQNo,4.3,75
Be You Beauty - Esthetics LLC,"2030 E Broadway Blvd #3, Tucson, AZ 85719, USA",+1 520-909-8154,beauty_salon,sam-hughes-university,https://maps.google.com/?q=Be%20You%20Beauty%20-%20Esthetics%20LLC%202030%20E%20Broadway%20Blvd%20%233%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://beyoubeautyesthetics.glossgenius.com/,2,,0,has website,137,false,ChIJY_yq26Zx1oYRhud7JxRCSm4,5,4
Endless Summer,"122 S Olsen Ave UNIT 102, Tucson, AZ 85719, USA",+1 520-305-3931,beauty_salon,sam-hughes-university,https://maps.google.com/?q=Endless%20Summer%20122%20S%20Olsen%20Ave%20UNIT%20102%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://www.endlesssummertucsonspa.com/,2,,0,has website,138,false,ChIJ46nB5qhx1oYRHtupNM_gYAU,4.8,36
Mad Lashes Tucson,"122 S Olsen Ave UNIT 106, Tucson, AZ 85719, USA",,beauty_salon,sam-hughes-university,https://maps.google.com/?q=Mad%20Lashes%20Tucson%20122%20S%20Olsen%20Ave%20UNIT%20106%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.madlashestucson.com/,2,,0,has website,139,false,ChIJwVxa6GVx1oYR7qKZZmYdEvM,,
The LashSmith,"122 S Olsen Ave UNIT 106, Tucson, AZ 85719, USA",+1 520-907-3838,beauty_salon,sam-hughes-university,https://maps.google.com/?q=The%20LashSmith%20122%20S%20Olsen%20Ave%20UNIT%20106%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,0,no website,140,false,ChIJ44sxuZtx1oYRlVW7eiQEJGk,,
Beach Bunnie Tanning & Wax Bar,"943 E University Blvd #179, Tucson, AZ 85719, USA",+1 520-792-8267,beauty_salon,sam-hughes-university,https://maps.google.com/?q=Beach%20Bunnie%20Tanning%20%26%20Wax%20Bar%20943%20E%20University%20Blvd%20%23179%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://www.beachbunnietanning.com/,2,,0,has website,141,false,ChIJPYeUGQRx1oYR0AwxTBvy32s,4.6,62
"Broken Clover Tattoo, Laser, and Piercing","710 E 9th St, Tucson, AZ 85719, USA",+1 520-207-6459,beauty_salon,sam-hughes-university,https://maps.google.com/?q=Broken%20Clover%20Tattoo%2C%20Laser%2C%20and%20Piercing%20710%20E%209th%20St%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://www.brokenclovertattoo.com/,2,,0,has website,142,false,ChIJTROmbv1w1oYRoyw3mOaOo3Q,4.8,470
LASH,"515 N Tucson Blvd, Tucson, AZ 85716, USA",+1 520-207-9570,beauty_salon,sam-hughes-university,https://maps.google.com/?q=LASH%20515%20N%20Tucson%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://lashandskintucson.com/,2,,0,has website,143,false,ChIJgV3wks1x1oYRa1j-UeBUOnA,4.6,39
Looks Skin Boutique,"10 N Norton Ave #100, Tucson, AZ 85719, USA",+1 520-624-5665,beauty_salon,sam-hughes-university,https://maps.google.com/?q=Looks%20Skin%20Boutique%2010%20N%20Norton%20Ave%20%23100%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://www.looksskin.com/,2,,0,has website,144,false,ChIJeyUqYE5w1oYRXSFNdyyOFAE,5,4
European Wax Center,"1927 E Speedway Blvd Suite 1001, Tucson, AZ 85719, USA",+1 520-888-8929,beauty_salon,sam-hughes-university,https://maps.google.com/?q=European%20Wax%20Center%201927%20E%20Speedway%20Blvd%20Suite%201001%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://locations.waxcenter.com/az/tucson/tucson-speedway-at-campbell-1101.html?utm_source=google&utm_medium=search&utm_content=local-listing&utm_campaign=gmb-listing&utm_term=ewc-gmb,2,,0,has website,145,false,ChIJdxQRVyVx1oYR5oF_o_KuZIU,4.9,769
The Artist Beauty Bar,"35 N Tucson Blvd, Tucson, AZ 85716, USA",,beauty_salon,sam-hughes-university,https://maps.google.com/?q=The%20Artist%20Beauty%20Bar%2035%20N%20Tucson%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,0,no website,146,false,ChIJKxZuh9Vx1oYRl-PD4JlXkdU,,
Wax Werks,"2510 E 6th St, Tucson, AZ 85716, USA",+1 520-907-4707,beauty_salon,sam-hughes-university,https://maps.google.com/?q=Wax%20Werks%202510%20E%206th%20St%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://waxwerkswaxingsalon.com/,2,,0,has website,147,false,ChIJK6m-6Exw1oYR8C8K_63es_I,4.7,133
Oriental massage & reflexology,"1427 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-222-6626,spa,sam-hughes-university,https://maps.google.com/?q=Oriental%20massage%20%26%20reflexology%201427%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,0,no website,148,false,ChIJeelwStSrniIRFqvnQoKaFdo,5,15
Tucson Massage Company,"1222 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-535-0099,spa,sam-hughes-university,https://maps.google.com/?q=Tucson%20Massage%20Company%201222%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://tucsonmassagecompany.com/,2,,0,has website,149,false,ChIJ_bNfdhhx1oYRBL9OvwtQF_Y,4.9,1012
SKNRGY Aesthetics,"905 E University Blvd #101, Tucson, AZ 85719, USA",+1 520-372-2001,spa,sam-hughes-university,https://maps.google.com/?q=SKNRGY%20Aesthetics%20905%20E%20University%20Blvd%20%23101%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.sknrgyaesthetics.com/,2,,0,has website,150,false,ChIJ7Q_bi1xx1oYRKGL_F4y1MSA,5,457
Aesthetic Ritual,"2525 E 6th St RM 4, Tucson, AZ 85716, USA",+1 520-365-8935,spa,sam-hughes-university,https://maps.google.com/?q=Aesthetic%20Ritual%202525%20E%206th%20St%20RM%204%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://aestheticritual.com/,2,,0,has website,151,false,ChIJP3Ox3mdx1oYRiOarXs7II_A,5,49
Modern Gypsy Wellness,"2525 E 6th St Room 3, Tucson, AZ 85716, USA",+1 520-392-5606,spa,sam-hughes-university,https://maps.google.com/?q=Modern%20Gypsy%20Wellness%202525%20E%206th%20St%20Room%203%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://moderngypsywellness.square.site/s/appointments,2,,0,has website,152,false,ChIJpRyQo-9x1oYRSt7tU4vL_tg,5,12
Carols About Face,"2230 E Speedway Blvd, Tucson, AZ 85719, USA",+1 520-327-3389,spa,sam-hughes-university,https://maps.google.com/?q=Carols%20About%20Face%202230%20E%20Speedway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,0,no website,153,false,ChIJzf3YJq5x1oYR7LMUFsQzze0,5,7
Modern Hue Aesthetics,"219 N 3rd Ave Suite 141, Tucson, AZ 85705, USA",+1 520-822-4758,spa,sam-hughes-university,https://maps.google.com/?q=Modern%20Hue%20Aesthetics%20219%20N%203rd%20Ave%20Suite%20141%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://square.site/book/LBRAZ3Z8GBTCT/modern-hue-aesthetics-tucson-az,2,,0,has website,154,false,ChIJpRVQKDZx1oYROKtO05MnnhI,5,25
Neptune Up,"2545 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-257-0563,spa,sam-hughes-university,https://maps.google.com/?q=Neptune%20Up%202545%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://neptuneup.com/,2,,0,has website,155,false,ChIJZwfLoJ9x1oYRH0i3Lu3VKKU,5,16
Renewed Medical Health,"2825 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-298-0005,spa,sam-hughes-university,https://maps.google.com/?q=Renewed%20Medical%20Health%202825%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://renewedmedicalhealth.com/,2,,0,has website,156,false,ChIJUWL76Mtx1oYRRSex8CYblUk,4.8,382
