business_name,address,phone,category,neighborhood,google_maps_url,website_url,quality_score,platform,registrar,est_monthly_cost,pain_points,priority_rank,outreach_doc_ready,place_id,rating,user_ratings_total,domain_suggestions
Jack in the Box,"1055 N Park Ave, Tucson, AZ 85719, USA",+1 520-771-8864,meal_delivery,broadway-corridor,https://maps.google.com/?q=Jack%20in%20the%20Box%201055%20N%20Park%20Ave%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://locations.jackinthebox.com/us/az/tucson/1055-n-park-ave?utm_source=google&utm_medium=local&utm_campaign=google-local,2,custom/unknown,unregistered,0,has website,82,false,ChIJ4dBO1P5x1oYRv4gSbhDk6Ug,3.8,697,
Wok Fire & Grill,"1135 N Park Ave, Tucson, AZ 85719, USA",+1 520-889-2388,meal_delivery,broadway-corridor,https://maps.google.com/?q=Wok%20Fire%20%26%20Grill%201135%20N%20Park%20Ave%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://wokfire.com/,2,,GoDaddy.com,0,has website,83,false,ChIJWRU8f6Bx1oYRgeN5rlxISXk,4.3,305,
Market Sandwich,"3360 E Speedway Blvd, Tucson, AZ 85716, USA",+1 520-795-9844,meal_takeaway,broadway-corridor,https://maps.google.com/?q=Market%20Sandwich%203360%20E%20Speedway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://www.wholefoodsmarket.com/eateries/market-sandwich-menu?utm_source=google&utm_medium=organic&utm_campaign=listings,2,,Nom-iq Ltd. dba COM LAUDE,0,has website,86,false,ChIJa0A4feRx1oYRHUfF_DU0k9M,,,
Hotdogs Obregón Yayo,"3038 E 22nd St, Tucson, AZ 85713, USA",,meal_takeaway,broadway-corridor,https://maps.google.com/?q=Hotdogs%20Obreg%C3%B3n%20Yayo%203038%20E%2022nd%20St%2C%20Tucson%2C%20AZ%2085713%2C%20USA,,1,,,0,no website,88,false,ChIJ-70UVGpx1oYRWjqoF2bkfNw,4.5,17,hotdogsobregnyayo.com; hotdogsobregnyayotucson.com
Raijin Ramen,"2955 E Speedway Blvd, Tucson, AZ 85716, USA",+1 520-795-3123,meal_takeaway,broadway-corridor,https://maps.google.com/?q=Raijin%20Ramen%202955%20E%20Speedway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://www.raijinramen.com/,2,,GoDaddy.com,0,has website,89,false,ChIJ3RSXcrZx1oYR_SNB975Puwo,4.6,2278,
QuikTrip,"1401 S Alvernon Way, Tucson, AZ 85711, USA",+1 520-514-0464,meal_takeaway,broadway-corridor,https://maps.google.com/?q=QuikTrip%201401%20S%20Alvernon%20Way%2C%20Tucson%2C%20AZ%2085711%2C%20USA,https://locations.quiktrip.com/az/tucson/1401-s-alvernon-way?utm_source=gmb&utm_medium=yext&y_source=1_MTYwMDQzNDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,2,custom/unknown,unregistered,0,has website,93,false,ChIJQ_UYVRlw1oYRXi1jrk22xjE,3.4,96,
ZENSHI Handcrafted Sushi,"1940 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-206-9047,meal_takeaway,broadway-corridor,https://maps.google.com/?q=ZENSHI%20Handcrafted%20Sushi%201940%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.zenshisushi.com/,2,wix,Network Solutions,0,has website,95,false,ChIJW2Hh3JZx1oYRJNlQ8GDhEVc,,,
Golden Corral Buffet & Grill,"4380 E 22nd St, Tucson, AZ 85711, USA",+1 520-512-0088,meal_takeaway,broadway-corridor,https://maps.google.com/?q=Golden%20Corral%20Buffet%20%26%20Grill%204380%20E%2022nd%20St%2C%20Tucson%2C%20AZ%2085711%2C%20USA,https://www.goldencorral.com/locations/730/golden-corral-east-22nd-street?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=730,2,wordpress,GoDaddy.com,0,has website,96,false,ChIJOZQguONv1oYRxVJa_wZboYk,4,5210,
Evolution Hair Studio,"3402 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-318-5497,hair_salon,broadway-corridor,https://maps.google.com/?q=Evolution%20Hair%20Studio%203402%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,,0,no website,97,false,ChIJnbvMpzBw1oYRMLo9KG8QogQ,5,7,evolutionhairstudiotucson.com; evolutionhairstudioaz.com
Hair by Amber Renee,"3402 E Broadway Blvd, Tucson, AZ 85716, USA",,hair_salon,broadway-corridor,https://maps.google.com/?q=Hair%20by%20Amber%20Renee%203402%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,,0,no website,98,false,ChIJ3e-ibQBx1oYRw8lG9mPZPXw,,,hairbyamberrenee.com; hairbyamberreneetucson.com
Bella Curl Salon,"2538 E Broadway Blvd, Tucson, AZ 85716, USA",,hair_salon,broadway-corridor,https://maps.google.com/?q=Bella%20Curl%20Salon%202538%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://bellacurlsalon.com/,2,weebly,Register.com - Network Solutions,0,has website,99,false,ChIJ31xbEBxx1oYRiaDtZvsXuiU,4.9,39,
The Studio Hair Artistry,"2549 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-327-0848,hair_salon,broadway-corridor,https://maps.google.com/?q=The%20Studio%20Hair%20Artistry%202549%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://www.thestudiotucson.com/,2,wix,GoDaddy.com,0,has website,100,false,ChIJrbhzPMxx1oYR4O27uv3YB4E,4.7,172,
The Industry Hair Studio,"4045 E Broadway Blvd, Tucson, AZ 85711, USA",,hair_salon,broadway-corridor,https://maps.google.com/?q=The%20Industry%20Hair%20Studio%204045%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085711%2C%20USA,http://www.theindustryhairstudio.com/,2,,Gname 164 Inc,0,has website,101,false,ChIJm6-ZbNlv1oYRb587xTkfld0,4.8,124,
Shine Hair & Makeup Lounge,"2425 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-623-1579,hair_salon,broadway-corridor,https://maps.google.com/?q=Shine%20Hair%20%26%20Makeup%20Lounge%202425%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,,0,no website,102,false,ChIJC95WXk5w1oYRhT5EwYssPXk,5,4,shinehairmakeuplounge.com; shinehairmakeuploungetucson.com
Hairmosa Salon,"2425 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-971-1886,hair_salon,broadway-corridor,https://maps.google.com/?q=Hairmosa%20Salon%202425%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://hairmosasalontucson.com/,2,wix,Wix.com Ltd.,0,has website,103,false,ChIJcy6bkd5x1oYRNlKts2e7dGc,4.9,107,
Hair.By.Angie.Lyn,"2525 E 6th St, Tucson, AZ 85716, USA",+1 520-305-6058,hair_salon,broadway-corridor,https://maps.google.com/?q=Hair.By.Angie.Lyn%202525%20E%206th%20St%2C%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,,0,no website,104,false,ChIJPRhlpKdx1oYRkX3vp4fWk5Y,,,hairbyangielyn.com; hairbyangielyntucson.com
Empire Beauty School,"3030 E Speedway Blvd, Tucson, AZ 85716, USA",+1 520-492-2116,hair_salon,broadway-corridor,https://maps.google.com/?q=Empire%20Beauty%20School%203030%20E%20Speedway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://www.empire.edu/cosmetology-schools/arizona/tucson-university-area?v=local&utm_source=google&utm_medium=organic&utm_campaign=gmb,2,wordpress,unknown,0,has website,106,false,ChIJeWUu_LVx1oYRTk87rBIxItc,4.9,2341,
El Continental Barbershop,"3015 E Speedway Blvd, Tucson, AZ 85716, USA",+1 520-795-1981,hair_salon,broadway-corridor,https://maps.google.com/?q=El%20Continental%20Barbershop%203015%20E%20Speedway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://www.elcontinentalbarbers.com/,2,custom/unknown,Tucows Domains Inc.,0,has website,107,false,ChIJnyXXCTBw1oYRk0FSb7A9RHo,4.6,155,
Milly's FAB Hair Braiding Salon Tucson AZ,"2914 E 22nd St Ste 3, Tucson, AZ 85713, USA",+1 520-551-2211,hair_salon,broadway-corridor,https://maps.google.com/?q=Milly%27s%20FAB%20Hair%20Braiding%20Salon%20Tucson%20AZ%202914%20E%2022nd%20St%20Ste%203%2C%20Tucson%2C%20AZ%2085713%2C%20USA,https://www.millysfab.com/,2,,DreamHost,0,has website,108,false,ChIJ8QevH81x1oYRVWumQ-nl4Hs,4.9,144,
C&M Hair Design,"2801 E Speedway Blvd, Tucson, AZ 85716, USA",+1 520-795-2185,hair_salon,broadway-corridor,https://maps.google.com/?q=C%26M%20Hair%20Design%202801%20E%20Speedway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://cmhairdesign.com/,2,,Domain.com - Network Solutions,0,has website,109,false,ChIJr6dylLZx1oYRk0JgPYPK7Es,5,10,
Presidio Hair,"3955 E Speedway Blvd # 107, Tucson, AZ 85712, USA",+1 520-321-9626,hair_salon,broadway-corridor,https://maps.google.com/?q=Presidio%20Hair%203955%20E%20Speedway%20Blvd%20%23%20107%2C%20Tucson%2C%20AZ%2085712%2C%20USA,https://www.facebook.com/people/Presidio-Hair/100055885907865,2,custom/unknown,RegistrarSafe,0,has website,110,false,ChIJAQAAANNx1oYRbiXepn5838M,4.7,35,
Whiz Bang Hair - Catrina Turner,"2030 E Broadway Blvd UNIT 203, Tucson, AZ 85719, USA",+1 520-500-3349,hair_salon,broadway-corridor,https://maps.google.com/?q=Whiz%20Bang%20Hair%20-%20Catrina%20Turner%202030%20E%20Broadway%20Blvd%20UNIT%20203%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://www.whizbanghair.com/,2,,GoDaddy.com,0,has website,111,false,ChIJh-Xg5x5z1oYRE0Ty6XJNQo0,5,3,
Rocio Hair and Design LLC,"4400 E Broadway Blvd, Tucson, AZ 85711, USA",+1 520-332-8303,hair_salon,broadway-corridor,https://maps.google.com/?q=Rocio%20Hair%20and%20Design%20LLC%204400%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085711%2C%20USA,http://rociohairanddesign.com/,2,custom php,GoDaddy.com,0,has website,112,false,ChIJA_dFliBv1oYRurkuFHmATwk,5,15,
Daisy Diamonds,"4400 E Broadway Blvd, Tucson, AZ 85711, USA",+1 520-300-5500,hair_salon,broadway-corridor,https://maps.google.com/?q=Daisy%20Diamonds%204400%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085711%2C%20USA,https://www.facebook.com/DandCattheindustyhairstudio/,2,custom/unknown,RegistrarSafe,0,has website,113,false,ChIJ93Ycadlv1oYRbk5PJEjwTtg,4.9,116,
4400 Hair Salon,"4400 E Broadway Blvd, Tucson, AZ 85711, USA",+1 520-322-5858,hair_salon,broadway-corridor,https://maps.google.com/?q=4400%20Hair%20Salon%204400%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085711%2C%20USA,,1,,,0,no website,114,false,ChIJ93Ycadlv1oYRf6_e_fQKpA8,,,4400hairsalon.com; 4400hairsalontucson.com
Uptown Parlor Barbershop,"4140 E Speedway Blvd, Tucson, AZ 85712, USA",+1 520-900-2623,hair_salon,broadway-corridor,https://maps.google.com/?q=Uptown%20Parlor%20Barbershop%204140%20E%20Speedway%20Blvd%2C%20Tucson%2C%20AZ%2085712%2C%20USA,http://mikiethebarber.booksy.com/,2,custom/unknown,unregistered,0,has website,115,false,ChIJ6fEwrgtx1oYRylm-PW9c8Pc,5,5,
Final Touch Nail Spa,"3587 E Broadway Blvd Suite 115 A, Tucson, AZ 85716, USA",+1 520-207-2997,nail_salon,broadway-corridor,https://maps.google.com/?q=Final%20Touch%20Nail%20Spa%203587%20E%20Broadway%20Blvd%20Suite%20115%20A%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://www.finaltouchspa.com/,2,custom/unknown,GoDaddy.com,0,has website,117,false,ChIJPwMGZzxx1oYReBBocW33giQ,4.7,466,
Number One Nails by Thi,"2900 E Broadway Blvd #178, Tucson, AZ 85716, USA",+1 520-326-3210,nail_salon,broadway-corridor,https://maps.google.com/?q=Number%20One%20Nails%20by%20Thi%202900%20E%20Broadway%20Blvd%20%23178%2C%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,,0,no website,118,false,ChIJFVcR9Ehw1oYRjTY-c0TxjTY,4.6,75,numberonenailsbythi.com; numberonenailsbythitucson.com
Cover Nails,"3833 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-795-5466,nail_salon,broadway-corridor,https://maps.google.com/?q=Cover%20Nails%203833%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,,0,no website,119,false,ChIJWfqmkyVw1oYRJGReUdAkLrY,4.2,71,covernailstucson.com; covernailsaz.com
Lemonails,"2547 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-256-5067,nail_salon,broadway-corridor,https://maps.google.com/?q=Lemonails%202547%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://www.lemonailstucson.com/,2,squarespace,Squarespace Domains LLC,0,has website,120,false,ChIJL9pV8JJx1oYRPU3hkGHYINs,4.7,13,
Golden Nail Spa,"4327 E Broadway Blvd, Tucson, AZ 85711, USA",+1 520-326-6245,nail_salon,broadway-corridor,https://maps.google.com/?q=Golden%20Nail%20Spa%204327%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085711%2C%20USA,,1,,,0,no website,121,false,ChIJ6W-Uqtlv1oYRpet5IYty8Co,4.1,229,goldennailspatucson.com; goldennailspaaz.com
Nail Zone,"3955 E Speedway Blvd suite 103, Tucson, AZ 85712, USA",+1 520-771-6964,nail_salon,broadway-corridor,https://maps.google.com/?q=Nail%20Zone%203955%20E%20Speedway%20Blvd%20suite%20103%2C%20Tucson%2C%20AZ%2085712%2C%20USA,https://nailzonetucsonn.wixsite.com/nailzoneaz,2,wix,unregistered,0,has website,122,false,ChIJLR-0Itlx1oYRaCrq6fkphmE,4.6,161,
Madame of the Nails,"122 S Olsen Ave UNIT 106, Tucson, AZ 85719, USA",+1 520-222-6059,nail_salon,broadway-corridor,https://maps.google.com/?q=Madame%20of%20the%20Nails%20122%20S%20Olsen%20Ave%20UNIT%20106%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://chrisb.glossgenius.com/,2,custom/unknown,unregistered,0,has website,123,false,ChIJ2cFPIRNx1oYRfy_jpfB6fAc,,,
Retro Nail Bar,"122 S Olsen Ave UNIT 106, Tucson, AZ 85719, USA",+1 520-276-7036,nail_salon,broadway-corridor,https://maps.google.com/?q=Retro%20Nail%20Bar%20122%20S%20Olsen%20Ave%20UNIT%20106%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://retronailbar.com/,2,squarespace,Tucows Domains Inc.,0,has website,124,false,ChIJ4x9szApx1oYROAVaBgsZBaY,4.7,42,
Peach Nails,"2545 E Speedway Blvd #155, Tucson, AZ 85716, USA",+1 520-867-8118,nail_salon,broadway-corridor,https://maps.google.com/?q=Peach%20Nails%202545%20E%20Speedway%20Blvd%20%23155%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://peachnails7308.simplepos.us/,2,custom/unknown,unknown,0,has website,125,false,ChIJRWQEPrFx1oYRtigDrl5tU_4,4.1,246,
Spa Solai - 6th,"446 N Campbell Ave #180, Tucson, AZ 85719, USA",+1 520-447-7727,nail_salon,broadway-corridor,https://maps.google.com/?q=Spa%20Solai%20-%206th%20446%20N%20Campbell%20Ave%20%23180%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.spasolai.com/,2,custom php,GoDaddy.com,0,has website,126,false,ChIJs0T7N1Nw1oYRKcYool8tRjA,4.3,122,
BT Nail,"4544 E Broadway Blvd, Tucson, AZ 85711, USA",+1 520-501-8858,nail_salon,broadway-corridor,https://maps.google.com/?q=BT%20Nail%204544%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085711%2C%20USA,https://www.facebook.com/btnail4544,2,custom/unknown,RegistrarSafe,0,has website,127,false,ChIJKzfLwNtv1oYRaVRkKSZhvDI,4.6,261,
A & K Nails,"1830 E Broadway Blvd #180, Tucson, AZ 85719, USA",+1 520-624-3371,nail_salon,broadway-corridor,https://maps.google.com/?q=A%20%26%20K%20Nails%201830%20E%20Broadway%20Blvd%20%23180%2C%20Tucson%2C%20AZ%2085719%2C%20USA,,1,,,0,no website,128,false,ChIJ21afslZw1oYR1VMxYDkOBSk,2.9,72,aknailstucson.com; aknailsaz.com
EZ Nail Supply,"4578 E Broadway Blvd, Tucson, AZ 85711, USA",+1 520-795-2526,nail_salon,broadway-corridor,https://maps.google.com/?q=EZ%20Nail%20Supply%204578%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085711%2C%20USA,,1,,,0,no website,129,false,ChIJqWNXvNtv1oYRCWrRhF0YEfs,4.8,104,eznailsupplytucson.com; eznailsupplyaz.com
Rosie's Nails,"4176 E 22nd St, Tucson, AZ 85711, USA",,nail_salon,broadway-corridor,https://maps.google.com/?q=Rosie%27s%20Nails%204176%20E%2022nd%20St%2C%20Tucson%2C%20AZ%2085711%2C%20USA,https://rosienails8.wixsite.com/website,2,wix,unregistered,0,has website,130,false,ChIJ5_aN-h1w1oYR37JW21P4nOA,2.8,110,
Vancy Nailz,"1672 N Country Club Rd, Tucson, AZ 85716, USA",,nail_salon,broadway-corridor,https://maps.google.com/?q=Vancy%20Nailz%201672%20N%20Country%20Club%20Rd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://vancynailz.glossgenius.com/,2,webflow,unregistered,0,has website,131,false,ChIJEybVJVFx1oYRM3eOGxTQA_4,4.5,8,
Lash and Gas Beauty Bar,"4625 E Broadway Blvd Ste 200, Tucson, AZ 85711, USA",+1 520-661-4119,nail_salon,broadway-corridor,https://maps.google.com/?q=Lash%20and%20Gas%20Beauty%20Bar%204625%20E%20Broadway%20Blvd%20Ste%20200%2C%20Tucson%2C%20AZ%2085711%2C%20USA,https://beacons.ai/lashandgas.beautybar,2,custom/unknown,Marcaria International LLC,0,has website,132,false,ChIJZZgxprmgoQgRHET7T01slJY,4.8,21,
Ztudio V,"3921 E 29th St #308, Tucson, AZ 85711, USA",+1 520-982-8559,nail_salon,broadway-corridor,https://maps.google.com/?q=Ztudio%20V%203921%20E%2029th%20St%20%23308%2C%20Tucson%2C%20AZ%2085711%2C%20USA,https://ztudio-v.square.site/,2,weebly,MarkMonitor Inc.,0,has website,133,false,ChIJxWwKXj1x1oYRGeHy4M4g3q8,5,3,
Lush Nail Lounge,"1927 E Speedway Blvd Suite 107, Tucson, AZ 85719, USA",+1 520-729-0274,nail_salon,broadway-corridor,https://maps.google.com/?q=Lush%20Nail%20Lounge%201927%20E%20Speedway%20Blvd%20Suite%20107%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.instagram.com/lush_nail_lounge_tucson/?hl=en,2,custom/unknown,RegistrarSafe,0,has website,134,false,ChIJ64ALCodx1oYRNfxewWXxRz4,4.3,293,
Golden Hour Brows - Permanent Makeup & Lashes,"3402 E Broadway Blvd, Tucson, AZ 85716, USA",+1 323-998-3774,beauty_salon,broadway-corridor,https://maps.google.com/?q=Golden%20Hour%20Brows%20-%20Permanent%20Makeup%20%26%20Lashes%203402%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://www.goldenhourbrows.com/,2,custom/unknown,GoDaddy.com,0,has website,135,false,ChIJ7cBKdWJx1oYRlA76-Np9uiA,5,4,
Turn Downtown,"3402 E Broadway Blvd Ste 100, Tucson, AZ 85716, USA",+1 520-891-0778,beauty_salon,broadway-corridor,https://maps.google.com/?q=Turn%20Downtown%203402%20E%20Broadway%20Blvd%20Ste%20100%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://turndowntown.com/,2,custom/unknown,GoDaddy.com,0,has website,136,false,ChIJ778bSL9x1oYR4CcMLWNJngk,4.9,15,
Laser You Smooth,"Tucson, AZ 85716, USA",,beauty_salon,broadway-corridor,https://maps.google.com/?q=Laser%20You%20Smooth%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,,0,no website,137,false,ChIJQYOCGEhw1oYRReR1qgtzus8,,,laseryousmooth.com; laseryousmoothtucson.com
White File,"2928 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-276-9281,beauty_salon,broadway-corridor,https://maps.google.com/?q=White%20File%202928%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://www.whitefilesalon.com/,2,wix,Wix.com Ltd.,0,has website,138,false,ChIJsRgiCgRx1oYRLqmCIgWbb9Q,4.8,39,
The Waxing Queen of Tucson,"2919 E Broadway Blvd UNIT 230, Tucson, AZ 85716, USA",+1 520-500-9237,beauty_salon,broadway-corridor,https://maps.google.com/?q=The%20Waxing%20Queen%20of%20Tucson%202919%20E%20Broadway%20Blvd%20UNIT%20230%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://thewaxingqueenoftucson.com/,2,custom/unknown,GoDaddy.com,0,has website,139,false,ChIJVVVVVU5w1oYRz7WtlP5kpYo,4.9,121,
A Lash Place,"3835 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-848-8467,beauty_salon,broadway-corridor,https://maps.google.com/?q=A%20Lash%20Place%203835%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://alashplace.glossgenius.com/,2,custom/unknown,unregistered,0,has website,140,false,ChIJt3f8S_px1oYRx04wML4nEoE,4.9,28,
be-YOU-tiful-GLOW Skincare Services,"700 N Country Club Rd #100, Tucson, AZ 85716, USA",+1 520-471-8600,beauty_salon,broadway-corridor,https://maps.google.com/?q=be-YOU-tiful-GLOW%20Skincare%20Services%20700%20N%20Country%20Club%20Rd%20%23100%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://www.beyoutifulglow.com/,2,weebly,Gandi SAS,0,has website,141,false,ChIJfw7vL4Zv1oYR3AE1GwBaZ74,5,80,
"XO Hair N Lash, LLC./ Hair on Broadway","151 S Stratford Dr, Tucson, AZ 85716, USA",+1 520-358-1173,beauty_salon,broadway-corridor,https://maps.google.com/?q=XO%20Hair%20N%20Lash%2C%20LLC./%20Hair%20on%20Broadway%20151%20S%20Stratford%20Dr%2C%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,,0,no website,142,false,ChIJ5yJwJ09w1oYR36glQnhAWBI,4.6,24,xohairnlashhaironbroadway.com; xohairnlashhaironbroadwaytucson.com
DESERT GLOW WAXING & SKIN STUDIO,"3900 E Timrod St, Tucson, AZ 85711, USA",+1 520-265-7190,beauty_salon,broadway-corridor,https://maps.google.com/?q=DESERT%20GLOW%20WAXING%20%26%20SKIN%20STUDIO%203900%20E%20Timrod%20St%2C%20Tucson%2C%20AZ%2085711%2C%20USA,https://www.desertglowstudio.com/,2,custom/unknown,Realtime Register B.V.,0,has website,143,false,ChIJh-XxIThx1oYR2DXRex0N89o,5,43,
The Artist Beauty Bar,"35 N Tucson Blvd, Tucson, AZ 85716, USA",,beauty_salon,broadway-corridor,https://maps.google.com/?q=The%20Artist%20Beauty%20Bar%2035%20N%20Tucson%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,,1,,,0,no website,144,false,ChIJKxZuh9Vx1oYRl-PD4JlXkdU,,,artistbeautybar.com; artistbeautybartucson.com
Looks Skin Boutique,"10 N Norton Ave #100, Tucson, AZ 85719, USA",+1 520-624-5665,beauty_salon,broadway-corridor,https://maps.google.com/?q=Looks%20Skin%20Boutique%2010%20N%20Norton%20Ave%20%23100%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://www.looksskin.com/,2,,unregistered,0,has website,145,false,ChIJeyUqYE5w1oYRXSFNdyyOFAE,5,4,
Wax Werks,"2510 E 6th St, Tucson, AZ 85716, USA",+1 520-907-4707,beauty_salon,broadway-corridor,https://maps.google.com/?q=Wax%20Werks%202510%20E%206th%20St%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://waxwerkswaxingsalon.com/,2,wordpress,Wild West Domains,0,has website,146,false,ChIJK6m-6Exw1oYR8C8K_63es_I,4.7,133,
R Salon Day Spa,"2525 E 6th St, Tucson, AZ 85716, USA",+1 520-230-8893,beauty_salon,broadway-corridor,https://maps.google.com/?q=R%20Salon%20Day%20Spa%202525%20E%206th%20St%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://rsalonaz.com/,2,custom/unknown,GoDaddy.com,0,has website,147,false,ChIJYT9M3Uxw1oYRLl5yZsQLH-s,4.8,161,
Beauty By His Haunted Hands,"2525 E 6th St RM 4, Tucson, AZ 85716, USA",+1 520-400-9324,beauty_salon,broadway-corridor,https://maps.google.com/?q=Beauty%20By%20His%20Haunted%20Hands%202525%20E%206th%20St%20RM%204%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://squareup.com/appointments/book/gzwtsb4hos3myf/L3V3H3JMXZBNQ/services,2,,CSC Corporate Domains,0,has website,148,false,ChIJRzSYqrBx1oYRUOuVQZyWuyw,5,18,
Aesthetic Ritual,"2525 E 6th St RM 4, Tucson, AZ 85716, USA",+1 520-365-8935,beauty_salon,broadway-corridor,https://maps.google.com/?q=Aesthetic%20Ritual%202525%20E%206th%20St%20RM%204%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://aestheticritual.com/,2,,Squarespace Domains II LLC,0,has website,149,false,ChIJP3Ox3mdx1oYRiOarXs7II_A,5,49,
elite skin studio coolsculpting bodies,"3402 E Broadway Blvd Suite #150-1, Tucson, AZ 85716, USA",+1 520-833-2777,spa,broadway-corridor,https://maps.google.com/?q=elite%20skin%20studio%20coolsculpting%20bodies%203402%20E%20Broadway%20Blvd%20Suite%20%23150-1%2C%20Tucson%2C%20AZ%2085716%2C%20USA,http://www.eliteskinstudio.com/?utm_source=gmb&utm_medium=organic&utm_campaign=793861568895783938,2,wix,Network Solutions,0,has website,150,false,ChIJmbS6qENx1oYR16TAU4cZaxQ,4.8,64,
El Con Health & Wellness Center,"3402 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-318-5515,spa,broadway-corridor,https://maps.google.com/?q=El%20Con%20Health%20%26%20Wellness%20Center%203402%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://elconhealth.com/,2,wordpress,GoDaddy.com,0,has website,151,false,ChIJnbvMpzBw1oYRy8QfRybFiv4,4.6,214,
True Tallent Massage,"3402 E Broadway Blvd Suite 150, Tucson, AZ 85716, USA",+1 480-375-0505,spa,broadway-corridor,https://maps.google.com/?q=True%20Tallent%20Massage%203402%20E%20Broadway%20Blvd%20Suite%20150%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://www.facebook.com/3402EBroadway/,2,custom/unknown,RegistrarSafe,0,has website,152,false,ChIJy4tXa0Bx1oYRnBoiHpZzvwU,5,5,
Renewed Medical Health,"2825 E Broadway Blvd, Tucson, AZ 85716, USA",+1 520-298-0005,spa,broadway-corridor,https://maps.google.com/?q=Renewed%20Medical%20Health%202825%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085716%2C%20USA,https://renewedmedicalhealth.com/,2,wordpress,GoDaddy.com,0,has website,153,false,ChIJUWL76Mtx1oYRRSex8CYblUk,4.8,382,
